user_id,user_lat,user_lng,interests,time_preference,location_preference,budget_type
954,37.57631096850245,126.82561740954591,"문화예술, 맛집, 카페, 취미활동",night,indoor,value
955,37.48101753983047,126.88273484424664,"맛집, 스포츠",morning,indoor,value
956,37.66894185717779,127.05448753146774,"카페, 스터디, 맛집",evening,indoor,high
957,37.49899246858708,127.18487436379672,"스터디, 취미활동, 소셜, 문화예술",evening,outdoor,medium
958,37.58340710392952,127.1856216520526,"맛집, 스포츠, 문화예술",evening,indoor,value
959,37.59609694292169,127.18248846945745,"소셜, 문화예술",afternoon,indoor,low
960,37.629211046950246,126.80721516380186,"맛집, 취미활동, 스포츠, 소셜",afternoon,indoor,high
961,37.52796370958302,126.85571867576284,"문화예술, 취미활동",morning,indoor,value
962,37.61999837261506,126.80016411577567,"문화예술, 카페, 스포츠, 스터디",morning,indoor,premium
963,37.414518764583725,126.85940696970285,"스포츠, 소셜",morning,outdoor,high
964,37.44702888427979,126.97056242259679,"취미활동, 스포츠, 맛집, 문화예술",afternoon,indoor,medium
965,37.428472372929825,126.95600642429902,"맛집, 카페, 스포츠, 소셜",evening,outdoor,medium
966,37.59850799050745,127.1267830749577,"취미활동, 카페, 맛집, 스포츠",afternoon,outdoor,medium
967,37.51643643703055,126.8382760464232,"스터디, 스포츠, 맛집, 카페",evening,outdoor,value
968,37.57811173488543,127.10881271438895,"스포츠, 소셜",morning,outdoor,value
969,37.42375592273259,126.99512913495275,"맛집, 취미활동",morning,indoor,value
970,37.658318880943916,126.82794476827387,"스포츠, 스터디",evening,indoor,medium
971,37.66550459736418,126.88861086076095,"취미활동, 스포츠",morning,outdoor,low
972,37.65420651617281,126.80381558161021,"맛집, 취미활동, 문화예술",night,outdoor,medium
973,37.556156160092456,127.06215327978538,"맛집, 취미활동",afternoon,indoor,medium
974,37.42385591398895,126.9952152897127,"카페, 스터디, 소셜",afternoon,outdoor,value
975,37.51834538940425,127.19245247828462,"취미활동, 문화예술",afternoon,indoor,low
976,37.654525317929156,126.80816064427528,"맛집, 소셜",afternoon,outdoor,value
977,37.562764358690195,127.19137775686143,"문화예술, 취미활동, 스포츠",evening,outdoor,high
978,37.48263400393715,126.90601396725621,"문화예술, 스터디, 스포츠",morning,indoor,value
979,37.63039002734294,127.1842912352913,"스터디, 카페, 소셜, 취미활동",night,indoor,value
980,37.545539572314304,127.18951220039158,"카페, 스포츠",evening,indoor,value
981,37.407641807520534,126.8254435984706,"소셜, 스포츠, 문화예술",afternoon,indoor,value
982,37.51965242358409,127.16176057460679,"스터디, 취미활동, 스포츠",morning,outdoor,low
983,37.59455810804726,126.9237729883878,"소셜, 스터디, 카페, 문화예술",evening,indoor,value
984,37.581727846807695,127.18514819760072,"스포츠, 스터디",night,outdoor,value
985,37.59444402291469,127.09928284735805,"카페, 취미활동",morning,outdoor,medium
986,37.649879494517876,127.09708859887456,"스포츠, 소셜, 취미활동",evening,outdoor,medium
987,37.62609984137288,126.88802650191387,"카페, 맛집",morning,outdoor,high
988,37.52740370372554,126.8611847482423,"취미활동, 카페, 맛집, 스터디",afternoon,indoor,value
989,37.426947725771626,127.03630148854123,"스터디, 카페",night,indoor,value
990,37.62819840260708,126.99228938258759,"취미활동, 소셜, 스포츠, 문화예술",morning,indoor,medium
991,37.46400892040989,126.95402027168144,"소셜, 스터디",evening,indoor,value
992,37.44931780529852,127.12164369842445,"소셜, 맛집, 스포츠, 카페",morning,indoor,value
993,37.56057582038879,127.08191823997012,"소셜, 취미활동",night,outdoor,value
994,37.59765662126805,127.02657747403465,"카페, 스포츠, 취미활동",night,indoor,low
995,37.4421960017701,127.08665277468081,"취미활동, 소셜, 문화예술, 스포츠",night,indoor,low
996,37.5478022990933,126.93559758806462,"스터디, 카페, 문화예술, 취미활동",evening,outdoor,medium
997,37.599984015978286,127.0421374511777,"소셜, 카페, 맛집",evening,outdoor,value
998,37.49421320090529,126.98383981985529,"스터디, 맛집",evening,indoor,premium
999,37.49870171889867,126.95658170831778,"스포츠, 스터디, 카페, 문화예술",morning,indoor,low
1000,37.492635697505776,126.91697672183581,"스터디, 문화예술, 스포츠, 카페",night,outdoor,low
